id	segment_id	bass	intervals	onbeat	offbeat	labels	next	next_bass	next_label
324	4	C	('M2', 'M3', 'P4', 'P5', 'M6')	('M3', 'P5')	('M2', 'P4', 'M6')	major	(324, 5)	G	dominant7
324	5	G	('M3', 'P5', 'm7')	('M3', 'P5', 'm7')	('P5',)	dominant7	(324, 6)	G	dominant7
324	6	G	('M2', 'M3', 'P5', 'm7')	('M2', 'M3', 'P5', 'm7')	()	dominant7	(324, 7)	C	major
324	7	C	('M2', 'M3', 'P4', 'P5', 'M7')	('M2', 'M3', 'P4', 'P5', 'M7')	('M2', 'M3')	major	(324, 8)	C	major
324	8	C	('M3', 'P5')	('M3', 'P5')	()	major	(324, 9)	E	dominant7
324	9	E	('M3', 'P5', 'm7')	('M3', 'P5', 'm7')	('P5',)	dominant7	(324, 10)	A	minor
324	10	A	('m3', 'P5')	('m3', 'P5')	()	minor	(324, 11)	C	dominant7
324	11	C	('M3', 'P5', 'm7')	('M3', 'P5', 'm7')	('P5',)	dominant7	(324, 12)	F	major
324	12	F	('M3', 'P5')	('M3', 'P5')	()	major	(324, 13)	G	dominant7
324	13	G	('M2', 'M3', 'P5', 'm7')	('M2', 'M3', 'P5', 'm7')	('m7',)	dominant7	(324, 14)	G	dominant7
324	14	G	('M2', 'M3', 'P4', 'P5', 'M6', 'm7')	('M2', 'M3', 'P4', 'P5', 'M6', 'm7')	('M2', 'M3', 'm7')	dominant7	(324, 15)	C	major
324	15	C	('M2', 'M3', 'P4', 'P5', 'M7')	('M2', 'M3', 'P4', 'P5', 'M7')	('M3', 'P5')	major	(324, 16)	C	M3
324	16	C	('M3',)	('M3',)	()	M3			
325	1	G	('M2', 'M3', 'P5', 'm7')	('M3', 'P5', 'm7')	('M2',)	dominant7	(325, 2)	E	major6
325	2	E	('m3', 'P4', 'm6')	('m3', 'm6')	('P4', 'm6')	major6	(325, 3)	G	dominant7
325	3	G	('M3', 'P5', 'M6', 'm7')	('M3', 'P5', 'm7')	('M6', 'm7')	dominant7	(325, 4)	C	major
325	4	C	('M2', 'M3', 'P4', 'P5')	('M2', 'M3', 'P4', 'P5')	()	major	(325, 5)	G	dominant7
325	5	G	('M2', 'M3', 'P5', 'm7')	('M3', 'P5', 'm7')	('M2',)	dominant7	(325, 6)	E	major6
325	6	E	('m3', 'P4', 'm6')	('m3', 'm6')	('P4', 'm6')	major6	(325, 7)	G	dominant7
325	7	G	('M3', 'P5', 'M6', 'm7')	('M3', 'P5', 'm7')	('P5', 'M6', 'm7')	dominant7	(325, 8)	C	major
325	8	C	('M3', 'P5')	('M3', 'P5')	()	major	(325, 9)	F	major
325	9	F	('M3', 'P5')	('M3', 'P5')	('M3',)	major	(325, 10)	C	major
325	10	C	('M3', 'P4', 'P5', 'M6')	('M3', 'P4', 'P5', 'M6')	('P4', 'M6')	major	(325, 11)	G	dominant7
325	11	G	('M2', 'M3', 'P5', 'M6', 'm7')	('M3', 'P5', 'M6', 'm7')	('M2', 'P5', 'm7')	dominant7	(325, 12)	G	major64
325	12	G	('M2', 'P4', 'P5', 'M6', 'm7')	('P4', 'P5', 'M6', 'm7')	('M2',)	major64	(325, 13)	F	major
325	13	F	('M3', 'P5')	('M3', 'P5')	('M3',)	major	(325, 14)	C	major
325	14	C	('M3', 'P4', 'P5', 'M6')	('M3', 'P4', 'P5', 'M6')	('P4', 'M6')	major	(325, 15)	G	dominant7
325	15	G	('M2', 'M3', 'P5', 'M6', 'm7')	('M3', 'P5', 'M6', 'm7')	('M2', 'M3', 'P5', 'm7')	dominant7	(325, 16)	C	major
325	16	C	('M3', 'P5')	('M3', 'P5')	()	major			
326	1	C	('A2', 'M3', 'A4', 'P5')	('M3', 'P5')	('A2', 'A4')	major	(326, 2)	C	major
326	2	C	('M3', 'P5')	('M3', 'P5')	()	major	(326, 3)	C	suspension
326	3	C	('M2', 'P4', 'P5', 'M7')	('M2', 'P4', 'P5', 'M7')	()	suspension	(326, 4)	C	major
326	4	C	('M3', 'P5')	('M3', 'P5')	()	major	(326, 5)	C	major
326	5	C	('A2', 'M3', 'A4', 'P5')	('M3', 'P5')	('A2', 'A4')	major	(326, 6)	C	major
326	6	C	('M3', 'P5')	('M3', 'P5')	()	major	(326, 7)	C	suspension
326	7	C	('M2', 'P4', 'P5', 'M7')	('M2', 'P4', 'P5', 'M7')	()	suspension	(326, 8)	C	major
326	8	C	('M3', 'P5')	('M3', 'P5')	()	major	(326, 9)	A	suspension
326	9	A	('M2', 'm3', 'M7')	('m3',)	('M2', 'M7')	suspension	(326, 10)	G	M3
326	10	G	('A1', 'M2', 'M3', 'P4')	('M2', 'P4')	('A1', 'M3')	M3	(326, 11)	D	dominant43
326	11	D	('m3', 'P5', 'M6', 'm7')	('m3', 'P5', 'M6', 'm7')	()	dominant43	(326, 12)	E	major
326	12	E	('M3', 'P5')	('M3', 'P5')	()	major	(326, 13)	D	dominant43
326	13	D	('m3', 'M3', 'P4', 'M6')	('m3', 'P4', 'M6')	('M3',)	dominant43	(326, 14)	C	major
326	14	C	('M3', 'P4', 'P5')	('M3', 'P5')	('P4',)	major	(326, 15)	G	dominant7
326	15	G	('M3', 'P5', 'M6', 'm7')	('M3', 'P5', 'm7')	('M6',)	dominant7	(326, 16)	C	major
326	16	C	('M3', 'P5')	('M3', 'P5')	()	major			
327	1	C	('M3', 'P5', 'M7')	('M3', 'P5', 'M7')	()	major	(327, 2)	C	major
327	2	C	('M3', 'P5')	('M3', 'P5')	()	major	(327, 3)	C	major64
327	3	C	('P4', 'M6')	('P4', 'M6')	()	major64	(327, 4)	C	major
327	4	C	('M3', 'P5')	('M3', 'P5')	()	major	(327, 5)	B	dominant65
327	5	B	('m3', 'D5', 'm6', 'm7')	('m3', 'D5', 'm6', 'm7')	('m6',)	dominant65	(327, 6)	C	major
327	6	C	('M3', 'P5')	('M3', 'P5')	()	major	(327, 7)	G	dominant7
327	7	G	('M3', 'P5', 'm7')	('M3', 'm7')	('P5',)	dominant7	(327, 8)	C	major
327	8	C	('M3', 'P5')	('M3', 'P5')	()	major	(327, 9)	Bb	dominant2
327	9	Bb	('M2', 'A4', 'M6')	('M2', 'A4', 'M6')	('A4',)	dominant2	(327, 10)	A	major6
327	10	A	('m3', 'm6')	('m3', 'm6')	('m6',)	major6	(327, 11)	Ab	suspension
327	11	Ab	('M3', 'A4', 'A6')	('M3', 'A4', 'A6')	('A6',)	suspension	(327, 12)	G	major
327	12	G	('M3', 'P5')	('M3', 'P5')	()	major	(327, 13)	F	dominant2
327	13	F	('M2', 'A4', 'M6')	('M2', 'A4', 'M6')	('A4',)	dominant2	(327, 14)	E	major6
327	14	E	('m3', 'P4', 'm6')	('m3', 'P4', 'm6')	('m6',)	major6	(327, 15)	G	dominant7
327	15	G	('M3', 'P5', 'm7')	('M3', 'm7')	('P5',)	dominant7	(327, 16)	C	major
327	16	C	('M3', 'P5')	('M3', 'P5')	()	major			
328	1	C	('M3', 'P5', 'M6')	('M3', 'P5', 'M6')	('P5',)	major	(328, 2)	C	major
328	2	C	('M3', 'P5')	('M3', 'P5')	('M3',)	major	(328, 3)	G	dominant7
328	3	G	('M3', 'P5', 'M6', 'm7')	('M3', 'P5', 'M6', 'm7')	()	dominant7	(328, 4)	C	major
328	4	C	('M3', 'P5')	('M3', 'P5')	()	major	(328, 5)	C	major
328	5	C	('M2', 'M3', 'P5')	('M2', 'M3', 'P5')	()	major	(328, 6)	A	minor
328	6	A	('m3', 'P5')	('m3', 'P5')	()	minor	(328, 7)	E	dominant7
328	7	E	('M3', 'P5', 'm6', 'm7')	('M3', 'P5', 'm6', 'm7')	()	dominant7	(328, 8)	A	m3
328	8	A	('m3',)	('m3',)	()	m3	(328, 9)	G	dominant7
328	9	G	('M3', 'm7')	('M3',)	('m7',)	dominant7	(328, 10)	G	dominant7
328	10	G	('M2', 'M3', 'P5', 'm7')	('M2', 'M3', 'P5', 'm7')	()	dominant7	(328, 11)	G	dominant7
328	11	G	('M3', 'm7')	('M3',)	('m7',)	dominant7	(328, 12)	G	dominant7
328	12	G	('M2', 'M3', 'P4', 'P5', 'M6', 'm7')	('M2', 'M3', 'P5', 'm7')	('M2', 'P4', 'M6')	dominant7	(328, 13)	C	major
328	13	C	('M3', 'P5', 'M6')	('M3', 'P5', 'M6')	()	major	(328, 14)	C	major
328	14	C	('M3', 'P5', 'M6')	('M3', 'P5', 'M6')	()	major	(328, 16)	G	dominant7
328	16	G	('M3', 'P4', 'P5', 'M6', 'm7')	('M3', 'P4', 'M6', 'm7')	('P5',)	dominant7			
329	1	C	('M3', 'P5')	('M3', 'P5')	('M3',)	major	(329, 2)	C	major
329	2	C	('M3', 'P5')	('M3', 'P5')	()	major	(329, 3)	C	major64
329	3	C	('P4', 'M6')	('P4', 'M6')	()	major64	(329, 4)	C	major
329	4	C	('M3', 'P5')	('M3', 'P5')	()	major	(329, 5)	G	dominant7
329	5	G	('M3', 'P5', 'm7')	('M3', 'm7')	('M3', 'P5')	dominant7	(329, 6)	C	major
329	6	C	('M2', 'M3', 'P5')	('M2', 'M3', 'P5')	()	major	(329, 7)	G	dominant7
329	7	G	('M3', 'P5', 'm7')	('M3', 'm7')	('M3', 'P5')	dominant7	(329, 8)	C	major
329	8	C	('M3', 'P5')	('M3', 'P5')	()	major	(329, 9)	A	minor
329	9	A	('m3', 'P5')	('m3',)	('P5',)	minor	(329, 10)	C	major
329	10	C	('M3', 'P4', 'P5', 'M6')	('M3', 'P4', 'P5', 'M6')	()	major	(329, 11)	C	major
329	11	C	('M3', 'P4', 'P5', 'M6')	('M3', 'P4', 'P5', 'M6')	()	major	(329, 12)	C	major
329	12	C	('M3', 'P4', 'P5', 'M6')	('M3', 'P4', 'P5', 'M6')	()	major	(329, 13)	G	dominant7
329	13	G	('M3', 'P5', 'm7')	('M3', 'm7')	('P5',)	dominant7	(329, 14)	G	dominant7
329	14	G	('M3', 'P4', 'P5', 'M6', 'm7')	('M3', 'P4', 'P5', 'M6', 'm7')	()	dominant7	(329, 15)	G	dominant7
329	15	G	('M3', 'P4', 'P5', 'M6', 'm7')	('M3', 'P4', 'P5', 'M6', 'm7')	()	dominant7	(329, 16)	C	major
329	16	C	('M3', 'P5')	('M3', 'P5')	()	major			
330	1	C	('M2', 'M3', 'P5')	('M3', 'P5')	('M2', 'P5')	major	(330, 2)	C	major
330	2	C	('M3', 'P5')	('M3', 'P5')	()	major	(330, 3)	B	dominant65
330	3	B	('m3', 'D5', 'm6')	('m3', 'D5', 'm6')	()	dominant65	(330, 4)	C	major
330	4	C	('M3', 'P5')	('M3', 'P5')	()	major	(330, 5)	C	major
330	5	C	('M2', 'M3', 'P5')	('M3', 'P5')	('M2', 'P5')	major	(330, 6)	A	minor
330	6	A	('m3', 'P5')	('m3', 'P5')	()	minor	(330, 7)	E	dominant7
330	7	E	('M3', 'P5', 'm7')	('M3', 'P5', 'm7')	()	dominant7	(330, 8)	A	minor
330	8	A	('m3', 'P5')	('m3', 'P5')	()	minor	(330, 9)	F	major
330	9	F	('M2', 'M3', 'P5', 'M7')	('M3', 'P5')	('M2', 'M3', 'P5', 'M7')	major	(330, 10)	F	major
330	10	F	('M3', 'P5')	('M3', 'P5')	()	major	(330, 11)	A	dominant7
330	11	A	('M3', 'P5', 'm7')	('M3', 'P5', 'm7')	()	dominant7	(330, 12)	A	dominant7
330	12	A	('M3', 'P5', 'm7')	('M3', 'P5', 'm7')	()	dominant7	(330, 13)	D	minor
330	13	D	('M2', 'm3', 'P5', 'M7')	('m3', 'P5')	('M2', 'm3', 'P5', 'M7')	minor	(330, 14)	G	dominant7
330	14	G	('M3', 'P5', 'M6', 'm7')	('M3', 'P5', 'M6', 'm7')	()	dominant7	(330, 15)	C	major
330	15	C	('M2', 'M3', 'P4', 'P5', 'M7')	('M2', 'M3', 'P4', 'P5', 'M7')	()	major	(330, 16)	C	major
330	16	C	('M3', 'P5')	('M3', 'P5')	()	major			
331	1	A	('M2', 'm3', 'P5')	('M2', 'm3', 'P5')	()	minor	(331, 2)	A	minor
331	2	A	('M2', 'm3', 'P5')	('M2', 'm3', 'P5')	()	minor	(331, 3)	A	suspension
331	3	A	('M2', 'P4', 'P5', 'M7')	('M2', 'P4', 'P5', 'M7')	()	suspension	(331, 4)	A	minor64
331	4	A	('M2', 'P4', 'P5', 'm6')	('M2', 'P4', 'P5', 'm6')	()	minor64	(331, 5)	A	minor
331	5	A	('m3', 'P5')	('m3', 'P5')	()	minor	(331, 6)	A	minor
331	6	A	('M2', 'm3', 'P5')	('M2', 'm3', 'P5')	()	minor	(331, 7)	E	major
331	7	E	('M3', 'P5')	('M3', 'P5')	('M3', 'P5')	major	(331, 8)	E	major
331	8	E	('M3', 'P5')	('M3', 'P5')	()	major	(331, 9)	G	major64
331	9	G	('P4', 'P5', 'M6', 'm7')	('P4', 'P5', 'M6', 'm7')	()	major64	(331, 10)	G	dominant7
331	10	G	('M2', 'M3', 'P4', 'P5', 'm7')	('M2', 'M3', 'P4', 'P5', 'm7')	()	dominant7	(331, 11)	G	dominant7
331	11	G	('M2', 'M3', 'P4', 'P5', 'm7')	('M2', 'M3', 'P4', 'P5', 'm7')	()	dominant7	(331, 12)	G	dominant7
331	12	G	('M3', 'P5', 'm7')	('M3', 'P5', 'm7')	()	dominant7	(331, 13)	C	major
331	13	C	('M3', 'P5')	('M3', 'P5')	('M3', 'P5')	major	(331, 14)	D#	diminished7
331	14	D#	('m2', 'm3', 'D4', 'D7')	('m2', 'm3', 'D4', 'D7')	()	diminished7	(331, 15)	G	dominant7
331	15	G	('M3', 'P5', 'M6', 'm7')	('M3', 'M6', 'm7')	('P5',)	dominant7	(331, 16)	C	major
331	16	C	('M3', 'P5')	('M3', 'P5')	()	major			
332	1	A	()	()	()	unison	(332, 2)	D#	unison
332	2	D#	()	()	()	unison	(332, 3)	C	M3
332	3	C	('M3',)	('M3',)	()	M3	(332, 4)	A	unison
332	4	A	()	()	()	unison	(332, 5)	F	major
332	5	F	('M3', 'P5')	('M3', 'P5')	('M3',)	major	(332, 6)	F	minor6
332	6	F	('M3', 'A4', 'M6')	('M3', 'A4', 'M6')	('A4',)	minor6	(332, 7)	E	dominant7
332	7	E	('M3', 'P4', 'P5', 'm6', 'm7')	('M3', 'P4', 'P5', 'm6', 'm7')	()	dominant7	(332, 8)	A	minor
332	8	A	('m3', 'P5')	('m3', 'P5')	()	minor	(332, 9)	E	dominant7
332	9	E	('M3', 'P5', 'm7')	('M3', 'P5', 'm7')	()	dominant7	(332, 10)	E	dominant7
332	10	E	('M3', 'P5', 'm7')	('M3', 'P5', 'm7')	()	dominant7	(332, 11)	A	major
332	11	A	('M3', 'P5')	('M3', 'P5')	('M3',)	major	(332, 12)	A	major
332	12	A	('M3', 'P5')	('M3', 'P5')	()	major	(332, 13)	E	dominant7
332	13	E	('M2', 'M3', 'P4', 'P5', 'M6', 'm7')	('M3', 'P4', 'P5', 'M6', 'm7')	('M2', 'P4')	dominant7	(332, 16)	E	dominant7
332	16	E	('M2', 'M3', 'P4', 'M6', 'm7')	('M2', 'M3', 'P4', 'M6', 'm7')	()	dominant7			
333	1	G	('M3', 'P4', 'P5')	('M3', 'P5')	('P4',)	major	(333, 2)	F	diminished64
333	2	F	('A4', 'M6', 'M7')	('A4', 'M6', 'M7')	()	diminished64	(333, 3)	E	major6
333	3	E	('m3', 'm6')	('m3', 'm6')	()	major6	(333, 4)	C	major
333	4	C	('M2', 'M3', 'P5')	('M3', 'P5')	('M2',)	major	(333, 5)	F	major
333	5	F	('M3', 'P5', 'M6', 'M7')	('M3', 'P5', 'M7')	('M6',)	major	(333, 6)	E	minor
333	6	E	('m3', 'P4', 'P5', 'm6')	('m3', 'P5', 'm6')	('P4',)	minor	(333, 7)	G	major
333	7	G	('M3', 'P5')	('M3', 'P5')	()	major	(333, 8)	C	major
333	8	C	('M2', 'M3', 'P5')	('M2', 'M3', 'P5')	('M3',)	major	(333, 9)	G	ambiguous
333	9	G	('P5', 'M6', 'm7')	('P5', 'm7')	('M6',)	ambiguous	(333, 10)	Ab	diminished64
333	10	Ab	('A4', 'A5', 'M6')	('A4', 'M6')	('A5',)	diminished64	(333, 11)	A	minor64
333	11	A	('m2', 'P4', 'P5', 'm6')	('m2', 'P4', 'm6')	('P5',)	minor64	(333, 12)	B	diminished
333	12	B	('m3', 'P4', 'D5')	('m3', 'P4', 'D5')	('D5',)	diminished	(333, 13)	C	major
333	13	C	('M3', 'P5')	('M3', 'P5')	()	major	(333, 14)	E	major6
333	14	E	('m3', 'm6')	('m3', 'm6')	()	major6	(333, 15)	G	dominant7
333	15	G	('M2', 'M3', 'P5', 'm7')	('M2', 'M3', 'P5', 'm7')	('M3',)	dominant7	(333, 16)	C	major
333	16	C	('M3', 'P5')	('M3', 'P5')	()	major			
334	1	C	('M3', 'P4', 'P5')	('M3', 'P4', 'P5')	('M3',)	major	(334, 2)	G	major
334	2	G	('M3', 'P5')	('M3', 'P5')	('P5',)	major	(334, 3)	C	major
334	3	C	('M2', 'M3', 'P4', 'P5')	('M2', 'M3', 'P4', 'P5')	()	major	(334, 4)	G	major
334	4	G	('M3', 'P5')	('M3', 'P5')	()	major	(334, 5)	A	minor
334	5	A	('m3', 'P4', 'P5')	('m3', 'P4', 'P5')	('m3',)	minor	(334, 6)	E	dominant7
334	6	E	('M3', 'P5', 'm7')	('M3', 'P5', 'm7')	('P5',)	dominant7	(334, 7)	A	minor
334	7	A	('M2', 'm3', 'P5')	('M2', 'm3', 'P5')	()	minor	(334, 8)	E	major
334	8	E	('M3', 'P5')	('M3', 'P5')	()	major	(334, 9)	C	major
334	9	C	('M3', 'P5', 'M6')	('M3', 'P5', 'M6')	('P5',)	major	(334, 10)	C	major
334	10	C	('M3', 'P5')	('M3', 'P5')	('M3', 'P5')	major	(334, 11)	C	major
334	11	C	('M3', 'P4', 'P5', 'A5', 'M6')	('M3', 'P4', 'P5', 'A5', 'M6')	()	major	(334, 12)	C	major
334	12	C	('M3', 'P5')	('M3', 'P5')	()	major	(334, 13)	C	major
334	13	C	('M3', 'P5', 'M6')	('M3', 'P5', 'M6')	('P5',)	major	(334, 14)	C	major
334	14	C	('M3', 'P5')	('M3', 'P5')	('M3', 'P5')	major	(334, 15)	G	dominant7
334	15	G	('M3', 'P5', 'M6', 'm7')	('M3', 'P5', 'M6', 'm7')	()	dominant7	(334, 16)	C	M3
334	16	C	('M3',)	('M3',)	()	M3			
335	1	A	('m3', 'P5')	('m3', 'P5')	()	minor	(335, 2)	A	minor
335	2	A	('m3', 'P5')	('m3', 'P5')	('P5',)	minor	(335, 3)	A	minor64
335	3	A	('M2', 'P4', 'P5', 'm6', 'M7')	('M2', 'P4', 'P5', 'm6', 'M7')	('M2',)	minor64	(335, 4)	A	minor
335	4	A	('m3', 'P5')	('m3', 'P5')	()	minor	(335, 5)	A	minor
335	5	A	('m3', 'P5')	('m3', 'P5')	()	minor	(335, 6)	A	minor
335	6	A	('m3', 'P5')	('m3', 'P5')	('P5',)	minor	(335, 7)	A	minor64
335	7	A	('M2', 'P4', 'P5', 'm6', 'M7')	('M2', 'P4', 'P5', 'm6', 'M7')	('M2',)	minor64	(335, 8)	A	minor
335	8	A	('m3', 'P5')	('m3', 'P5')	()	minor	(335, 9)	C	major
335	9	C	('M3', 'P5')	('M3', 'P5')	()	major	(335, 10)	G	major64
335	10	G	('P4', 'M6')	('P4', 'M6')	('P4',)	major64	(335, 11)	E	major6
335	11	E	('m3', 'm6')	('m3', 'm6')	('m6',)	major6	(335, 12)	Bb	dominant2
335	12	Bb	('M2', 'A4', 'M6')	('M2', 'A4', 'M6')	()	dominant2	(335, 13)	A	minor7
335	13	A	('m3', 'm6', 'm7')	('m3', 'm6', 'm7')	('m7',)	minor7	(335, 14)	G	major64
335	14	G	('P4', 'M6', 'm7')	('P4', 'M6', 'm7')	('m7',)	major64	(335, 15)	G	dominant7
335	15	G	('M3', 'P4', 'P5', 'M6', 'm7')	('M3', 'P4', 'P5', 'M6', 'm7')	('M6',)	dominant7	(335, 16)	C	major
335	16	C	('M3', 'P5')	('M3', 'P5')	()	major			
336	1	A	('m3', 'A4', 'P5')	('m3', 'A4', 'P5')	('P5',)	minor	(336, 2)	A	minor
336	2	A	('m3', 'P5', 'M7')	('m3', 'P5', 'M7')	()	minor	(336, 3)	A	minor
336	3	A	('m3', 'P5')	('m3', 'P5')	()	minor	(336, 4)	A	minor
336	4	A	('m3', 'P5')	('m3', 'P5')	()	minor	(336, 5)	E	minor
336	5	E	('m3', 'P4', 'P5', 'm6')	('m3', 'P5', 'm6')	('P4',)	minor	(336, 6)	G	major64
336	6	G	('P4', 'M6', 'm7')	('P4', 'M6', 'm7')	('M6',)	major64	(336, 7)	G	dominant7
336	7	G	('M3', 'P5', 'M6', 'm7')	('M3', 'P5', 'M6', 'm7')	('P5',)	dominant7	(336, 8)	C	major
336	8	C	('M3', 'P5')	('M3', 'P5')	()	major	(336, 9)	G	dominant7
336	9	G	('M3', 'P5', 'M6', 'm7')	('M3', 'M6', 'm7')	('P5',)	dominant7	(336, 10)	G	major64
336	10	G	('P4', 'M6')	('P4', 'M6')	()	major64	(336, 11)	G	dominant7
336	11	G	('M3', 'P5', 'M6', 'm7')	('M3', 'M6', 'm7')	('P5',)	dominant7	(336, 12)	C	major
336	12	C	('M3', 'P5')	('M3', 'P5')	()	major	(336, 13)	F#	dominant65
336	13	F#	('m3', 'D5', 'P5', 'm6')	('m3', 'D5', 'P5', 'm6')	('m6',)	dominant65	(336, 14)	F#	minor
336	14	F#	('m3', 'P5', 'm6')	('m3', 'P5', 'm6')	('m6',)	minor	(336, 15)	G	dominant7
336	15	G	('M3', 'P5', 'm7')	('M3', 'm7')	('P5',)	dominant7	(336, 16)	C	major
336	16	C	('M3', 'P5')	('M3', 'P5')	()	major			
337	1	C	('M3', 'P5')	('M3', 'P5')	('M3', 'P5')	major	(337, 2)	C	major
337	2	C	('M3', 'P5')	('M3', 'P5')	()	major	(337, 3)	C	major64
337	3	C	('P4', 'M6')	('P4', 'M6')	()	major64	(337, 4)	C	major
337	4	C	('M3', 'P5')	('M3', 'P5')	()	major	(337, 5)	C	major
337	5	C	('M3', 'P5')	('M3', 'P5')	('M3', 'P5')	major	(337, 6)	C	major
337	6	C	('M3', 'P5')	('M3', 'P5')	()	major	(337, 7)	G	dominant7
337	7	G	('M3', 'P5', 'M6', 'm7')	('M3', 'P5', 'M6', 'm7')	()	dominant7	(337, 8)	C	major
337	8	C	('M3', 'P5')	('M3', 'P5')	()	major	(337, 9)	B	minor64
337	9	B	('P4', 'm6')	('P4', 'm6')	('P4', 'm6')	minor64	(337, 10)	G	dominant7
337	10	G	('M3', 'P5', 'm7')	('M3', 'P5', 'm7')	()	dominant7	(337, 11)	A	minor
337	11	A	('m3', 'P5', 'm6')	('m3', 'P5', 'm6')	()	minor	(337, 12)	E	minor7
337	12	E	('m3', 'm6', 'm7')	('m3', 'm6', 'm7')	()	minor7	(337, 13)	F	major
337	13	F	('M3', 'P5', 'M6')	('M3', 'P5', 'M6')	('M3', 'M6')	major	(337, 14)	F#	dominant65
337	14	F#	('m3', 'D5', 'm6')	('m3', 'D5', 'm6')	('m3', 'D5', 'm6')	dominant65	(337, 15)	G	dominant7
337	15	G	('M3', 'P5', 'm7')	('M3', 'P5', 'm7')	('M3',)	dominant7	(337, 16)	C	major
337	16	C	('M3', 'P5')	('M3', 'P5')	()	major			
338	1	G	()	()	()	unison	(338, 2)	G	P4
338	2	G	('P4',)	('P4',)	()	P4	(338, 3)	E	m3
338	3	E	('m2', 'm3')	('m2', 'm3')	()	m3	(338, 4)	A	unison
338	4	A	()	()	()	unison	(338, 5)	A	minor
338	5	A	('m3', 'P5')	('m3', 'P5')	()	minor	(338, 6)	E	minor64
338	6	E	('P4', 'm6')	('P4', 'm6')	('P4', 'm6')	minor64	(338, 7)	D	dominant43
338	7	D	('M2', 'm3', 'P4', 'A4', 'P5', 'M6', 'm7')	('M2', 'm3', 'P4', 'A4', 'P5', 'M6', 'm7')	()	dominant43	(338, 8)	A	minor
338	8	A	('m3', 'P5')	('m3', 'P5')	()	minor	(338, 9)	D#	dominant65
338	9	D#	('m3', 'D5', 'm6', 'D7')	('m3', 'D5', 'm6', 'D7')	()	dominant65	(338, 10)	B	minor64
338	10	B	('P4', 'm6', 'm7')	('P4', 'm6', 'm7')	()	minor64	(338, 11)	B	dominant7
338	11	B	('M3', 'P5', 'm6', 'm7')	('M3', 'P5', 'm6', 'm7')	()	dominant7	(338, 12)	E	minor
338	12	E	('M2', 'm3', 'P5', 'M7')	('m3', 'P5')	('M2', 'M7')	minor	(338, 13)	C#	dominant65
338	13	C#	('m3', 'D5', 'm6', 'D7')	('m3', 'D5', 'm6', 'D7')	()	dominant65	(338, 14)	A	major64
338	14	A	('P4', 'M6', 'm7')	('P4', 'M6', 'm7')	()	major64	(338, 15)	A	dominant7
338	15	A	('M3', 'P5', 'M6', 'm7')	('M3', 'P5', 'M6', 'm7')	()	dominant7	(338, 16)	D	major
338	16	D	('M2', 'M3', 'P5', 'M7')	('M3', 'P5')	('M2', 'M7')	major	(338, 17)	Bb	major
338	17	Bb	('M3', 'P5', 'M7')	('M3', 'P5', 'M7')	()	major	(338, 18)	G#	dominant65
338	18	G#	('m3', 'D5', 'P5', 'm6')	('m3', 'D5', 'm6')	('m3', 'P5')	dominant65	(338, 19)	A	minor
338	19	A	('m3', 'P5', 'm6')	('m3', 'P5', 'm6')	()	minor	(338, 20)	B	dominant43
338	20	B	('m3', 'P4', 'M6')	('m3', 'P4', 'M6')	()	dominant43	(338, 21)	E	minor7
338	21	E	('m3', 'm6', 'm7')	('m3', 'm6', 'm7')	()	minor7	(338, 22)	F	major
338	22	F	('M3', 'A4', 'P5')	('M3', 'A4', 'P5')	()	major	(338, 23)	G	dominant7
338	23	G	('M2', 'M3', 'P4', 'P5', 'M6', 'm7')	('M2', 'M3', 'P4', 'P5', 'M6', 'm7')	('P4', 'M6')	dominant7	(338, 24)	C	M3
338	24	C	('M3',)	('M3',)	()	M3			
339	1	G	('M2', 'M3', 'P5', 'm7')	('M2', 'M3', 'P5', 'm7')	('M2', 'M3', 'm7')	dominant7	(339, 2)	G	major64
339	2	G	('P4', 'M6')	('P4', 'M6')	('P4', 'M6')	major64	(339, 3)	A	minor7
339	3	A	('M2', 'm3', 'P4', 'm6', 'm7')	('M2', 'm3', 'P4', 'm6', 'm7')	()	minor7	(339, 4)	C	major
339	4	C	('M3', 'P5')	('M3', 'P5')	('M3', 'P5')	major	(339, 5)	G	dominant7
339	5	G	('M2', 'M3', 'P5', 'm7')	('M2', 'M3', 'P5', 'm7')	('M2', 'M3', 'm7')	dominant7	(339, 6)	C	major
339	6	C	('M3', 'P5')	('M3', 'P5')	('M3', 'P5')	major	(339, 7)	G	dominant7
339	7	G	('M3', 'P5', 'M6', 'm7')	('M3', 'P5', 'M6', 'm7')	()	dominant7	(339, 8)	C	major
339	8	C	('M3', 'P5')	('M3', 'P5')	('M3', 'P5')	major	(339, 9)	G	dominant7
339	9	G	('M3', 'P5', 'm7')	('M3', 'P5', 'm7')	('M3', 'P5', 'm7')	dominant7	(339, 10)	C	major
339	10	C	('M3', 'P5', 'M6')	('M3', 'P5')	('M3', 'M6')	major	(339, 11)	G	major
339	11	G	('M2', 'M3', 'P4', 'P5')	('M2', 'M3', 'P4', 'P5')	()	major	(339, 12)	C	major
339	12	C	('M3', 'P5')	('M3', 'P5')	('M3', 'P5')	major	(339, 13)	G	dominant7
339	13	G	('M3', 'P5', 'm7')	('M3', 'P5', 'm7')	('M3', 'P5', 'm7')	dominant7	(339, 14)	C	major
339	14	C	('M3', 'P5', 'M6')	('M3', 'P5')	('M3', 'M6')	major	(339, 15)	G	dominant7
