id	segment_id	chords
272	12	('G', 'major')
272	13	('A', 'major6')
272	14	('C', 'major')
272	15	('G', 'dominant7')
272	16	('C', 'major')
272	17	('G', 'dominant7')
272	18	('C', 'major')
272	19	('G', 'dominant7')
272	20	('C', 'major')
272	21	('G', 'dominant7')
272	22	('C', 'major')
272	23	('G', 'dominant7')
272	24	('C', 'major')
273	1	('C', 'major')
273	2	('D', 'dominant43')
273	3	('G', 'dominant7')
273	4	('C', 'major')
273	5	('C', 'major')
273	6	('D', 'dominant43')
273	7	('G', 'dominant7')
273	8	('C', 'major')
273	9	('A', 'minor')
273	10	('E', 'major')
273	11	('A', 'minor')
273	12	('E', 'major')
273	13	('G', 'dominant7')
273	14	('C', 'major')
273	15	('G', 'dominant7')
273	16	('C', 'major')
274	1	('C', 'major')
274	2	('C', 'major')
274	3	('B', 'dominant65')
274	4	('G', 'dominant7')
274	5	('C', 'major')
274	6	('A', 'dominant2')
274	7	('E', 'dominant7')
274	8	('A', 'minor')
274	9	('C', 'dominant7')
274	10	('F', 'major')
274	11	('A', 'dominant7')
274	12	('D', 'minor')
274	13	('G', 'dominant7')
274	14	('C', 'major')
274	15	('G', 'dominant7')
274	16	('C', 'major')
275	1	('C', 'major')
275	2	('C', 'major64')
275	3	('C', 'major')
275	4	('B', 'dominant65')
275	5	('C', 'major')
275	6	('D', 'm3')
275	7	('A', 'dominant7')
275	8	('D', 'minor')
275	9	('Bb', 'dominant7')
275	10	('Bb', 'dominant7')
275	11	('Eb', 'major')
275	12	('B', 'dominant65')
275	13	('C', 'major')
275	14	('A', 'dominant43')
275	15	('G', 'dominant7')
275	16	('C', 'major')
276	1	('C', 'major')
276	2	('C', 'major')
276	3	('C', 'major')
276	4	('C', 'major')
276	5	('C', 'major')
276	6	('C', 'major')
276	7	('C', 'major64')
276	8	('C', 'major')
276	9	('G', 'dominant7')
276	10	('C', 'major')
276	11	('F', 'major')
276	12	('G', 'minor6')
276	13	('G', 'dominant7')
276	14	('C', 'major')
276	15	('F', 'minor6')
276	16	('G', 'major64')
276	17	('G', 'dominant7')
276	18	('C', 'major')
277	1	('A', 'major6')
277	2	('E', 'major6')
277	3	('G', 'dominant7')
277	4	('C', 'major')
277	5	('A', 'major6')
277	6	('E', 'major6')
277	7	('G', 'dominant7')
277	8	('C', 'major')
277	9	('G', 'dominant7')
277	10	('G', 'dominant7')
277	11	('C', 'major')
277	12	('C', 'major')
277	13	('G', 'dominant7')
277	14	('G', 'dominant7')
277	15	('C', 'major')
277	16	('C', 'major')
278	1	('A', 'minor')
278	2	('E', 'dominant7')
278	3	('A', 'minor')
278	4	('E', 'minor64')
278	5	('E', 'dominant7')
278	6	('E', 'dominant7')
278	7	('A', 'minor')
278	8	('E', 'minor64')
278	9	('C', 'major')
278	10	('C', 'major')
278	11	('C', 'major')
278	12	('C', 'major')
278	13	('A', 'minor')
278	14	('D', 'dominant43')
278	15	('E', 'dominant7')
278	16	('A', 'm3')
279	1	('C', 'major')
279	2	('C', 'major')
279	3	('C', 'major64')
279	4	('C', 'major')
279	5	('G', 'dominant7')
279	6	('G', 'major64')
279	7	('G', 'dominant7')
279	8	('C', 'major')
279	9	('C', 'unison')
279	10	('B', 'unison')
279	11	('G', 'M2')
279	12	('E', 'M2')
279	13	('D', 'dominant7')
279	14	('G', 'major')
279	15	('G', 'dominant7')
279	16	('C', 'M3')
280	1	('C', 'major')
280	2	('G', 'dominant7')
280	3	('G', 'dominant7')
280	4	('C', 'major')
280	5	('C', 'major')
280	6	('F', 'major')
280	7	('G', 'dominant7')
280	8	('G', 'dominant7')
280	9	('A', 'dominant7')
280	10	('D', 'dominant43')
280	11	('G', 'dominant7')
280	12	('C', 'major')
280	13	('A', 'dominant7')
280	14	('D', 'dominant43')
280	15	('G', 'dominant7')
280	16	('G', 'dominant7')
281	1	('C', 'major')
281	2	('C', 'minor6')
281	3	('G', 'dominant7')
281	4	('C', 'major')
281	5	('C', 'major')
281	6	('C', 'major')
281	7	('G', 'dominant7')
281	8	('C', 'major')
281	9	('D', 'dominant7')
281	10	('G', 'major')
281	11	('C', 'dominant7')
281	12	('F', 'major')
281	13	('G', 'dominant7')
281	14	('C', 'major')
281	15	('G', 'dominant7')
281	16	('C', 'major')
282	1	('A', 'minor7')
282	2	('G', 'dominant7')
282	3	('F#', 'dominant65')
282	4	('G', 'dominant7')
282	5	('E', 'major')
282	6	('E', 'major')
282	7	('E', 'dominant65')
282	8	('G', 'major')
283	1	('E', 'dominant7')
283	2	('E', 'dominant7')
283	3	('E', 'minor7')
283	4	('G', 'dominant7')
283	5	('D', 'minor7')
283	6	('E', 'minor7')
283	7	('G#', 'dominant65')
283	8	('E', 'dominant7')
284	1	('C', 'major')
284	2	('B', 'dominant65')
284	3	('C', 'major')
284	4	('G', 'dominant7')
284	5	('A', 'minor')
284	6	('A', 'minor')
284	7	('B', 'dominant65')
284	8	('G', 'dominant7')
285	1	('C', 'diminished2')
285	2	('G', 'major')
285	3	('A', 'minor7')
285	4	('D', 'dominant7')
285	5	('G', 'dominant7')
285	6	('C', 'major')
285	7	('G', 'dominant7')
285	8	('C', 'major')
286	1	('C', 'major')
286	2	('G', 'dominant7')
286	3	('G', 'dominant7')
286	4	('C', 'M3')
286	5	('A', 'minor')
286	6	('E', 'major')
286	7	('C', 'major')
286	8	('G', 'dominant7')
287	1	('G', 'dominant7')
287	2	('G', 'dominant7')
287	3	('C', 'major')
287	4	('G', 'dominant7')
287	5	('C', 'major')
287	6	('C', 'major')
287	7	('C', 'major')
287	8	('G', 'dominant7')
288	1	('C', 'major')
288	2	('C', 'major')
288	3	('G', 'dominant7')
288	4	('C', 'diminished2')
288	5	('C', 'major')
288	6	('C', 'major')
288	7	('G', 'dominant7')
288	8	('C', 'major')
288	9	('E', 'minor64')
288	10	('A', 'minor')
288	11	('C', 'major')
288	12	('G', 'dominant7')
289	1	('C', 'major')
289	2	('C', 'major')
289	3	('G', 'dominant7')
289	4	('C', 'major')
289	5	('E', 'major')
289	6	('E', 'major')
289	7	('C', 'major')
289	8	('G', 'dominant7')
290	1	('C', 'dominant2')
290	2	('C', 'major')
290	3	('B', 'dominant65')
290	4	('C', 'major')
290	5	('C', 'dominant2')
290	6	('C', 'dominant2')
290	7	('D', 'dominant7')
290	8	('G', 'dominant43')
290	9	('C', 'dominant7')
290	10	('F', 'major')
290	11	('C', 'dominant7')
290	12	('F', 'major')
290	13	('G', 'dominant7')
290	14	('C', 'major')
290	15	('G', 'dominant7')
290	16	('C', 'major')
291	1	('C', 'major')
291	2	('F', 'dominant2')
291	3	('G', 'dominant7')
291	4	('C', 'major')
291	5	('C', 'major')
291	6	('F', 'dominant2')
291	7	('B', 'P5')
291	8	('E', 'minor')
291	9	('B', 'minor64')
291	10	('B', 'minor64')
291	11	('A', 'dominant43')
291	12	('G', 'dominant7')
291	13	('C', 'major')
291	14	('F', 'dominant2')
291	15	('G', 'dominant7')
291	16	('C', 'major')
292	1	('C', 'major')
292	2	('C', 'major')
292	3	('C', 'diminished2')
292	4	('C', 'major')
292	5	('C', 'major')
292	6	('C', 'major')
292	7	('G', 'dominant7')
292	8	('C', 'major')
292	9	('A', 'minor')
292	10	('E', 'major')
292	11	('C', 'dominant7')
292	12	('F', 'major')
292	13	('G', 'dominant7')
292	14	('C', 'major')
292	15	('G', 'dominant7')
292	16	('C', 'major')
293	1	('C', 'major')
293	2	('G', 'major')
293	3	('D', 'dominant7')
293	4	('G', 'major')
293	5	('G', 'dominant7')
293	6	('C', 'major')
293	7	('C', 'major')
293	8	('C', 'major')
293	9	('Eb', 'major')
293	10	('Bb', 'dominant7')
293	11	('Bb', 'dominant7')
293	12	('Eb', 'major')
293	13	('Eb', 'dominant7')
293	14	('Ab', 'dominant2')
293	15	('Bb', 'dominant7')
293	16	('Eb', 'major')
293	17	('C', 'major')
293	18	('G', 'dominant7')
293	19	('G', 'dominant7')
293	20	('G', 'major64')
293	21	('C', 'dominant7')
293	22	('F', 'major')
293	23	('G', 'dominant7')
293	24	('C', 'M3')
294	1	('C', 'major')
294	2	('C', 'major')
294	3	('C', 'major64')
294	4	('C', 'major')
294	5	('C', 'major')
294	6	('C', 'major')
294	7	('G', 'dominant7')
294	8	('C', 'major')
294	9	('D', 'dominant7')
294	10	('G', 'major')
294	11	('D', 'dominant7')
294	12	('G', 'major')
294	13	('D', 'dominant7')
294	14	('G', 'major')
294	15	('D', 'dominant7')
294	16	('G', 'major')
294	17	('C', 'major')
294	18	('C', 'major')
294	19	('C', 'major64')
294	20	('C', 'major')
294	21	('C', 'major')
294	22	('C', 'major')
294	23	('G', 'dominant7')
294	24	('C', 'major')
295	1	('C', 'minor6')
295	2	('D', 'major64')
295	3	('D', 'dominant7')
295	4	('G', 'dominant7')
295	5	('F', 'minor6')
295	6	('G', 'major64')
295	7	('G', 'dominant7')
295	8	('C', 'major')
295	9	('G', 'dominant7')
295	10	('G', 'dominant7')
295	11	('C', 'major')
295	12	('C', 'major')
295	13	('F#', 'dominant65')
295	14	('G', 'major64')
295	15	('G', 'dominant7')
295	16	('C', 'major')
296	1	('C', 'major')
296	2	('G', 'dominant7')
296	3	('G', 'dominant7')
296	4	('C', 'major')
296	5	('C', 'major')
296	6	('G', 'dominant7')
296	7	('G', 'dominant7')
296	8	('C', 'major')
296	9	('G', 'major')
296	10	('F#', 'dominant65')
296	11	('D', 'dominant7')
296	12	('G', 'major')
296	13	('G', 'major')
296	14	('E', 'minor')
296	15	('C', 'dominant2')
296	16	('G', 'major')
296	17	('C', 'major')
296	18	('G', 'dominant7')
296	19	('G', 'dominant7')
296	20	('C', 'major')
296	21	('C', 'major')
296	22	('G', 'dominant7')
296	23	('G', 'dominant7')
296	24	('C', 'major')
297	1	('C', 'major')
297	2	('C', 'major')
297	3	('C', 'major64')
297	4	('C', 'major')
297	5	('C', 'major')
297	6	('C', 'minor6')
297	7	('D', 'dominant7')
297	8	('G', 'dominant7')
297	9	('G', 'dominant7')
297	10	('G', 'dominant7')
297	11	('G', 'dominant7')
297	12	('G', 'major')
297	13	('C', 'major')
297	14	('E', 'major6')
297	15	('G', 'dominant7')
297	16	('C', 'major')
298	1	('A', 'minor')
298	2	('B', 'minor64')
298	3	('B', 'dominant7')
298	4	('E', 'minor')
298	5	('F', 'minor6')
298	6	('A', 'minor')
298	7	('E', 'dominant7')
298	8	('A', 'minor')
298	9	('C', 'major')
298	10	('G', 'dominant7')
298	11	('G', 'dominant7')
298	12	('C', 'major')
298	13	('C', 'major')
298	14	('G', 'dominant7')
298	15	('G', 'dominant7')
298	16	('C', 'major')
299	1	('C', 'major')
299	2	('A', 'minor')
299	3	('G#', 'major6')
299	4	('A', 'minor')
299	5	('F', 'dominant2')
299	6	('E', 'major6')
299	7	('D', 'dominant7')
299	8	('G', 'dominant7')
299	9	('G', 'dominant7')
299	10	('G', 'dominant7')
299	11	('G', 'dominant7')
299	12	('G', 'dominant7')
299	13	('G', 'dominant7')
299	14	('C', 'major')
299	15	('D', 'dominant43')
299	16	('C', 'M3')
300	1	('G', 'major')
300	2	('G', 'dominant7')
300	3	('C', 'major')
300	4	('C', 'major')
300	5	('G', 'major')
300	6	('G', 'dominant7')
300	7	('C', 'major')
300	8	('C', 'major')
300	9	('A', 'dominant7')
300	10	('D', 'minor')
300	11	('G', 'dominant7')
300	12	('C', 'major')
300	13	('C', 'major')
300	14	('C', 'major')
300	15	('G', 'dominant7')
300	16	('C', 'major')
301	1	('C', 'major')
301	2	('C', 'major')
301	3	('B', 'dominant65')
301	4	('B', 'dominant65')
301	5	('C', 'major')
301	6	('C', 'major')
301	7	('G', 'dominant7')
301	8	('C', 'major')
301	9	('C', 'major64')
301	10	('C', 'major')
301	11	('G', 'dominant7')
301	12	('C', 'major')
301	13	('C', 'major64')
301	14	('C', 'major')
301	15	('G', 'dominant7')
301	16	('C', 'major')
302	1	('C', 'major')
302	2	('C', 'major')
302	3	('C', 'major')
302	4	('C', 'major')
302	5	('F', 'major')
302	6	('G', 'minor6')
302	7	('G', 'dominant7')
302	8	('C', 'major')
302	9	('A', 'minor')
302	10	('G#', 'dominant65')
302	11	('E', 'dominant7')
302	12	('A', 'minor')
302	13	('C', 'major')
302	14	('F', 'major')
302	15	('G', 'dominant7')
302	16	('C', 'major')
303	1	('C', 'diminished2')
303	2	('C', 'major')
303	3	('C', 'diminished2')
303	4	('C', 'major')
303	5	('G', 'dominant7')
303	6	('G', 'dominant7')
303	7	('C', 'major')
303	8	('G', 'major')
303	9	('C', 'diminished2')
303	10	('C', 'major')
303	11	('C', 'diminished2')
303	12	('C', 'major')
303	13	('G', 'dominant7')
303	14	('G', 'dominant7')
303	15	('C', 'major')
303	16	('C', 'major')
303	17	('A', 'minor')
303	18	('E', 'dominant7')
303	19	('F', 'major')
303	20	('C#', 'dominant65')
303	21	('D', 'minor')
303	22	('G', 'dominant7')
303	23	('C', 'major')
303	24	('C', 'major')
304	1	('C', 'major')
304	2	('C', 'major')
304	3	('F', 'minor6')
304	4	('F', 'major')
304	5	('G', 'major64')
304	6	('G', 'major64')
304	7	('G', 'dominant7')
304	8	('G', 'dominant7')
304	9	('C', 'major')
304	10	('C', 'dominant7')
304	11	('F', 'minor6')
304	12	('F', 'major')
304	13	('G', 'major64')
304	14	('G', 'major64')
304	15	('G', 'dominant7')
304	16	('G', 'dominant7')
304	17	('C', 'major')
304	18	('C', 'major')
304	19	('E', 'major')
304	20	('E', 'major')
304	21	('B', 'dominant7')
304	22	('B', 'dominant7')
304	23	('E', 'major')
304	24	('E', 'major')
304	25	('B', 'dominant7')
304	26	('B', 'dominant7')
304	27	('E', 'major')
304	28	('E', 'major')
304	29	('C', 'dominant7')
304	30	('C', 'dominant7')
304	31	('F', 'minor6')
304	32	('F', 'major')
304	33	('G', 'major64')
304	34	('G', 'major64')
304	35	('G', 'dominant7')
304	36	('C', 'dominant2')
304	38	('C', 'major')
305	1	('C', 'major')
305	2	('G', 'dominant7')
305	3	('C', 'major')
305	4	('G', 'major')
305	5	('C', 'major')
305	6	('G', 'dominant7')
305	7	('C', 'major')
305	8	('C', 'M3')
305	9	('E', 'minor')
305	10	('B', 'major')
305	11	('D', 'minor')
305	12	('A', 'major')
305	13	('C', 'major')
305	14	('G', 'dominant7')
305	15	('G', 'dominant7')
305	16	('C', 'major')
306	1	('C', 'diminished2')
306	2	('C', 'major')
306	3	('G', 'dominant7')
306	4	('C', 'major')
306	5	('C', 'diminished2')
306	6	('C', 'major')
306	7	('G', 'dominant7')
306	8	('C', 'major')
306	9	('A', 'minor')
306	10	('A', 'minor')
306	11	('A', 'minor')
306	12	('A', 'minor')
306	13	('A', 'minor')
306	14	('A', 'minor')
306	15	('A', 'minor')
306	16	('A', 'minor')
306	17	('C', 'diminished2')
306	18	('C', 'major')
306	19	('G', 'dominant7')
306	20	('C', 'major')
306	21	('C', 'diminished2')
306	22	('C', 'major')
306	23	('G', 'dominant7')
306	24	('C', 'major')
307	1	('C', 'dominant7')
307	2	('F', 'major')
307	3	('D', 'dominant7')
307	4	('G', 'major')
307	5	('G', 'dominant7')
307	6	('C', 'major')
307	7	('G', 'dominant7')
307	8	('C', 'major')
307	9	('C', 'dominant7')
307	10	('Ab', 'major')
307	11	('Eb', 'dominant7')
307	12	('Ab', 'major')
307	13	('Ab', 'major')
307	14	('G', 'major64')
307	15	('G', 'dominant7')
307	16	('C', 'major')
308	1	('G', 'dominant7')
308	2	('C', 'major')
308	3	('G', 'dominant7')
308	4	('C', 'major')
308	5	('G', 'dominant7')
308	6	('C', 'major')
308	7	('G', 'dominant7')
308	8	('C', 'major')
308	9	('D', 'dominant7')
308	10	('G', 'major')
308	11	('D', 'dominant7')
308	12	('G', 'major')
308	13	('D', 'dominant7')
308	14	('G', 'major')
308	15	('D', 'dominant7')
308	16	('G', 'minor6')
308	17	('G', 'dominant7')
308	18	('C', 'major')
308	19	('G', 'dominant7')
308	20	('C', 'major')
308	21	('G', 'dominant7')
308	22	('C', 'major')
308	23	('G', 'dominant7')
308	24	('C', 'major')
309	1	('C', 'major')
309	2	('C', 'major')
309	3	('G', 'dominant7')
309	4	('G', 'dominant7')
309	5	('C', 'major')
309	6	('C', 'major')
309	7	('G', 'dominant7')
309	8	('C', 'major')
309	9	('G', 'dominant7')
309	10	('G', 'dominant7')
309	11	('C', 'major')
309	12	('C', 'major')
309	13	('F', 'major')
309	14	('F', 'major')
309	15	('G', 'dominant7')
309	16	('C', 'major')
310	1	('G', 'dominant7')
310	2	('G', 'dominant7')
310	3	('C', 'major')
310	4	('C', 'major')
310	5	('G', 'dominant7')
310	6	('G', 'dominant7')
310	7	('C', 'major')
310	8	('C', 'major')
310	9	('F', 'major')
310	10	('F', 'major')
310	11	('A', 'dominant7')
310	12	('D', 'minor')
310	13	('G', 'dominant7')
310	14	('C', 'major')
310	15	('G', 'dominant7')
310	16	('C', 'major')
311	1	('C', 'major')
311	2	('D', 'dominant43')
311	3	('G', 'dominant7')
311	4	('C', 'major')
311	5	('E', 'major6')
311	6	('Eb', 'diminished2')
311	7	('D', 'dominant7')
311	8	('G', 'M3')
311	9	('G', 'dominant7')
311	10	('C', 'major')
311	11	('G', 'dominant7')
311	12	('C', 'major')
311	13	('G', 'dominant7')
311	14	('C', 'major')
311	15	('G', 'dominant7')
311	16	('C', 'major')
312	1	('C', 'major')
312	2	('B', 'dominant65')
312	3	('C', 'major')
312	4	('B', 'dominant65')
312	5	('C', 'major')
312	6	('E', 'major6')
312	7	('G', 'dominant7')
312	8	('C', 'major')
312	9	('C', 'dominant7')
312	10	('F', 'major')
312	11	('A', 'dominant7')
312	12	('D', 'minor')
312	13	('B', 'dominant65')
312	14	('C', 'major')
312	15	('G', 'dominant7')
312	16	('C', 'major')
313	1	('C', 'major')
313	2	('E', 'major6')
313	3	('G', 'dominant7')
313	4	('C', 'major')
313	5	('C', 'major')
313	6	('E', 'major6')
313	7	('G', 'dominant7')
313	8	('C', 'major')
313	9	('G', 'major')
313	10	('G', 'major')
313	11	('D', 'dominant7')
313	12	('G', 'major')
313	13	('G', 'major')
313	14	('G', 'major')
313	15	('D', 'dominant7')
313	16	('G', 'major')
313	17	('C', 'major')
313	18	('E', 'major6')
313	19	('D', 'dominant43')
313	20	('C#', 'diminished7')
313	21	('D', 'minor')
313	22	('F', 'dominant43')
313	23	('G', 'dominant7')
313	24	('C', 'major')
314	1	('A', 'dominant43')
314	2	('B', 'minor64')
314	3	('B', 'dominant7')
314	4	('C', 'major')
314	5	('F', 'minor6')
314	6	('G', 'major64')
314	7	('G', 'dominant7')
314	8	('C', 'major')
314	9	('G', 'dominant7')
314	10	('G', 'dominant7')
314	11	('C', 'major')
314	12	('C', 'major')
314	13	('G', 'dominant7')
314	14	('G', 'dominant7')
314	15	('C', 'major')
314	16	('C', 'major')
315	1	('A', 'minor')
315	2	('A', 'minor')
315	3	('A', 'minor64')
315	4	('A', 'minor')
315	5	('A', 'minor')
315	6	('A', 'minor')
315	7	('A', 'minor')
315	8	('A', 'minor')
315	9	('C', 'major')
315	10	('C', 'major')
315	11	('C', 'major64')
315	12	('C', 'major')
315	13	('C', 'major')
315	14	('C', 'major')
315	15	('G', 'dominant7')
315	16	('C', 'major')
316	1	('C', 'major')
316	2	('C', 'major')
316	3	('B', 'dominant65')
316	4	('C', 'major')
316	5	('C', 'major')
316	6	('C', 'major')
316	7	('C', 'major')
316	8	('C', 'major')
316	9	('F', 'major')
316	10	('D', 'minor')
316	11	('D', 'minor')
316	12	('D', 'dominant43')
316	13	('G', 'dominant7')
316	14	('C', 'major')
316	15	('C', 'major')
316	16	('C', 'major')
316	17	('B', 'dominant65')
316	18	('B', 'dominant65')
316	19	('C', 'major')
316	20	('C', 'major')
316	21	('C', 'major')
316	22	('C', 'major')
316	23	('C', 'major')
316	24	('C', 'major')
317	1	('C', 'major')
317	2	('G', 'dominant7')
317	3	('G', 'dominant7')
317	4	('C', 'major')
317	5	('C', 'major')
317	6	('D', 'major64')
317	7	('D', 'dominant7')
317	8	('G', 'major')
317	9	('D', 'minor')
317	10	('A', 'minor')
317	11	('F', 'major')
317	12	('E', 'M3')
317	13	('G', 'dominant7')
317	14	('G', 'dominant43')
317	15	('F', 'dominant2')
317	16	('C', 'M3')
318	1	('C', 'major')
318	2	('C', 'major')
318	3	('C', 'major')
318	4	('C', 'major')
318	5	('C', 'major')
318	6	('C', 'major')
318	7	('C', 'major')
318	8	('C', 'major')
318	9	('A', 'minor')
318	10	('A', 'minor')
318	11	('A', 'major6')
318	12	('A', 'minor')
318	13	('A', 'minor')
318	14	('A', 'minor')
318	15	('E', 'dominant7')
318	16	('A', 'minor')
318	17	('C', 'major')
318	18	('C', 'major')
318	19	('C', 'major')
318	20	('C', 'major')
318	21	('C', 'major')
318	22	('C', 'major')
318	23	('C', 'major')
318	24	('C', 'major')
319	1	('C', 'major')
319	2	('C', 'major')
319	3	('C', 'M3')
319	4	('C', 'major')
319	5	('G', 'major')
319	6	('G', 'major')
319	7	('G', 'dominant7')
319	8	('G', 'major')
319	9	('C', 'minor')
319	10	('C', 'minor')
319	11	('Bb', 'dominant7')
319	12	('Eb', 'major')
319	13	('B', 'dominant65')
319	14	('C', 'major')
319	15	('G', 'dominant7')
319	16	('C', 'major')
320	1	('G', 'dominant7')
320	2	('G', 'dominant7')
320	3	('C', 'major')
320	4	('C', 'major')
320	5	('G', 'dominant7')
320	6	('G', 'dominant7')
320	7	('G', 'major64')
320	8	('C', 'major')
320	9	('D', 'dominant7')
320	10	('G', 'major')
320	11	('C', 'minor6')
320	12	('A', 'minor')
320	13	('B', 'minor7')
320	14	('C', 'major')
320	15	('D', 'dominant7')
320	16	('C', 'major')
320	17	('G', 'dominant7')
320	18	('G', 'dominant7')
320	19	('C', 'major')
320	20	('C', 'major')
320	21	('G', 'dominant7')
320	22	('G', 'dominant7')
320	23	('G', 'major64')
320	24	('C', 'major')
321	1	('C', 'major')
321	2	('G', 'dominant7')
321	3	('G', 'dominant7')
321	4	('C', 'major')
321	5	('C', 'major')
321	6	('F', 'major')
321	7	('G', 'dominant7')
321	8	('C', 'major')
321	9	('C', 'major')
321	10	('A', 'dominant43')
321	11	('A', 'dominant43')
321	12	('G', 'dominant7')
321	13	('G', 'dominant7')
321	14	('C', 'major')
321	15	('G', 'dominant7')
321	16	('C', 'major')
322	1	('A', 'minor')
322	2	('A', 'minor')
322	3	('A', 'minor64')
322	4	('A', 'minor')
322	5	('A', 'dominant7')
322	6	('A', 'minor')
322	7	('E', 'dominant7')
322	8	('A', 'minor7')
322	9	('C', 'major')
322	10	('G', 'dominant7')
322	11	('G', 'dominant7')
322	12	('C', 'major')
322	13	('C', 'major')
322	14	('C', 'major')
322	15	('G', 'dominant7')
322	16	('C', 'major')
323	1	('C', 'major')
323	2	('C', 'major')
323	3	('G', 'dominant7')
323	4	('C', 'major')
323	5	('C', 'major')
323	6	('C', 'major')
323	7	('C', 'major64')
323	8	('C', 'major')
323	9	('C', 'major')
323	10	('C', 'major')
323	11	('G', 'dominant7')
323	12	('C', 'major')
323	13	('C', 'major')
323	14	('B', 'minor64')
323	15	('B', 'dominant7')
323	16	('E', 'minor')
323	17	('G', 'dominant7')
323	18	('G', 'dominant7')
323	19	('C', 'major')
323	20	('C', 'major')
323	21	('E', 'major6')
323	22	('C', 'major')
323	23	('G', 'dominant7')
323	24	('C', 'major')
324	1	('G', 'dominant7')
324	2	('G', 'dominant7')
324	3	('C', 'major')
324	4	('C', 'major')
324	5	('G', 'dominant7')
324	6	('G', 'dominant7')
324	7	('C', 'major')
324	8	('C', 'major')
324	9	('E', 'dominant7')
324	10	('A', 'minor')
324	11	('C', 'dominant7')
324	12	('F', 'major')
324	13	('G', 'dominant7')
324	14	('G', 'dominant7')
324	15	('C', 'major')
324	16	('C', 'M3')
325	1	('G', 'dominant7')
325	2	('E', 'major6')
325	3	('G', 'dominant7')
325	4	('C', 'major')
325	5	('G', 'dominant7')
325	6	('E', 'major6')
325	7	('G', 'dominant7')
325	8	('C', 'major')
325	9	('F', 'major')
325	10	('C', 'major')
325	11	('G', 'dominant7')
